DATE,UST_10Y,CCPI,UNEMP,3M_SUG
4/21/11,3.42,224.093,9.1,1
4/22/11,3.42,224.093,9.1,0
4/25/11,3.39,224.093,9.1,1
4/26/11,3.34,224.093,9.1,1
4/27/11,3.39,224.093,9.1,1
4/28/11,3.34,224.093,9.1,1
4/29/11,3.32,224.806,9,1
5/2/11,3.31,224.806,9,0
5/3/11,3.28,224.806,9,1
5/4/11,3.25,224.806,9,1
5/5/11,3.18,224.806,9,1
5/6/11,3.19,224.806,9,1
5/9/11,3.17,224.806,9,1
5/10/11,3.23,224.806,9,1
5/11/11,3.19,224.806,9,1
5/12/11,3.22,224.806,9,1
5/13/11,3.18,224.806,9,1
5/16/11,3.15,224.806,9,1
5/17/11,3.12,224.806,9,1
5/18/11,3.18,224.806,9,1
5/19/11,3.17,224.806,9,1
5/20/11,3.15,224.806,9,1
5/23/11,3.13,224.806,9,1
5/24/11,3.12,224.806,9,1
5/25/11,3.13,224.806,9,1
5/26/11,3.07,224.806,9,1
5/27/11,3.07,224.806,9,1
5/30/11,3.07,224.806,9,0
5/31/11,3.05,224.806,9.1,1
6/1/11,2.96,224.806,9.1,1
6/2/11,3.04,224.806,9.1,1
6/3/11,2.99,224.806,9.1,1
6/6/11,3.01,224.806,9.1,0
6/7/11,3.01,224.806,9.1,1
6/8/11,2.98,224.806,9.1,1
6/9/11,3.01,224.806,9.1,1
6/10/11,2.99,224.806,9.1,1
6/13/11,3,224.806,9.1,1
6/14/11,3.11,224.806,9.1,1
6/15/11,2.98,224.806,9.1,1
6/16/11,2.93,224.806,9.1,1
6/17/11,2.94,224.806,9.1,1
6/20/11,2.97,224.806,9.1,1
6/21/11,2.99,224.806,9.1,1
6/22/11,3.01,224.806,9.1,1
6/23/11,2.93,224.806,9.1,1
6/24/11,2.88,224.806,9.1,1
6/27/11,2.95,224.806,9.1,1
6/28/11,3.05,224.806,9.1,1
6/29/11,3.14,224.806,9.1,1
6/30/11,3.18,225.395,9,1
7/1/11,3.22,225.395,9,1
7/4/11,3.22,225.395,9,0
7/5/11,3.16,225.395,9,1
7/6/11,3.12,225.395,9,1
7/7/11,3.17,225.395,9,1
7/8/11,3.03,225.395,9,0
7/11/11,2.94,225.395,9,1
7/12/11,2.92,225.395,9,1
7/13/11,2.92,225.395,9,1
7/14/11,2.98,225.395,9,1
7/15/11,2.94,225.395,9,1
7/18/11,2.94,225.395,9,1
7/19/11,2.91,225.395,9,1
7/20/11,2.96,225.395,9,1
7/21/11,3.03,225.395,9,0
7/22/11,2.99,225.395,9,1
7/25/11,3.03,225.395,9,1
7/26/11,2.99,225.395,9,1
7/27/11,3.01,225.395,9,1
7/28/11,2.98,225.395,9,1
7/29/11,2.82,226.106,9,1
8/1/11,2.77,226.106,9,1
8/2/11,2.66,226.106,9,1
8/3/11,2.64,226.106,9,1
8/4/11,2.47,226.106,9,1
8/5/11,2.58,226.106,9,1
8/8/11,2.4,226.106,9,1
8/9/11,2.2,226.106,9,1
8/10/11,2.17,226.106,9,1
8/11/11,2.34,226.106,9,1
8/12/11,2.24,226.106,9,1
8/15/11,2.29,226.106,9,1
8/16/11,2.23,226.106,9,1
8/17/11,2.17,226.106,9,1
8/18/11,2.08,226.106,9,1
8/19/11,2.07,226.106,9,1
8/22/11,2.1,226.106,9,0
8/23/11,2.15,226.106,9,1
8/24/11,2.29,226.106,9,1
8/25/11,2.23,226.106,9,1
8/26/11,2.19,226.106,9,1
8/29/11,2.28,226.106,9,0
8/30/11,2.19,226.106,9,1
8/31/11,2.23,226.597,9,1
9/1/11,2.15,226.597,9,1
9/2/11,2.02,226.597,9,1
9/5/11,2.02,226.597,9,0
9/6/11,1.98,226.597,9,0
9/7/11,2.05,226.597,9,1
9/8/11,2,226.597,9,1
9/9/11,1.93,226.597,9,1
9/12/11,1.94,226.597,9,0
9/13/11,2,226.597,9,1
9/14/11,2.03,226.597,9,1
9/15/11,2.09,226.597,9,1
9/16/11,2.08,226.597,9,1
9/19/11,1.97,226.597,9,0
9/20/11,1.95,226.597,9,0
9/21/11,1.88,226.597,9,0
9/22/11,1.72,226.597,9,0
9/23/11,1.84,226.597,9,0
9/26/11,1.91,226.597,9,1
9/27/11,2,226.597,9,1
9/28/11,2.03,226.597,9,1
9/29/11,1.99,226.597,9,1
9/30/11,1.92,226.75,8.8,0
10/3/11,1.8,226.75,8.8,0
10/4/11,1.81,226.75,8.8,0
10/5/11,1.92,226.75,8.8,0
10/6/11,2.01,226.75,8.8,0
10/7/11,2.1,226.75,8.8,1
10/10/11,2.1,226.75,8.8,0
10/11/11,2.18,226.75,8.8,1
10/12/11,2.24,226.75,8.8,1
10/13/11,2.19,226.75,8.8,1
10/14/11,2.26,226.75,8.8,1
10/17/11,2.18,226.75,8.8,0
10/18/11,2.19,226.75,8.8,1
10/19/11,2.18,226.75,8.8,1
10/20/11,2.2,226.75,8.8,1
10/21/11,2.23,226.75,8.8,1
10/24/11,2.25,226.75,8.8,1
10/25/11,2.14,226.75,8.8,1
10/26/11,2.23,226.75,8.8,1
10/27/11,2.42,226.75,8.8,1
10/28/11,2.34,226.75,8.8,1
10/31/11,2.17,227.169,8.6,1
11/1/11,2.01,227.169,8.6,1
11/2/11,2.03,227.169,8.6,1
11/3/11,2.09,227.169,8.6,1
11/4/11,2.06,227.169,8.6,1
11/7/11,2.04,227.169,8.6,0
11/8/11,2.1,227.169,8.6,0
11/9/11,2,227.169,8.6,0
11/10/11,2.04,227.169,8.6,0
11/11/11,2.04,227.169,8.6,0
11/14/11,2.04,227.169,8.6,0
11/15/11,2.06,227.169,8.6,0
11/16/11,2.01,227.169,8.6,0
11/17/11,1.96,227.169,8.6,0
11/18/11,2.01,227.169,8.6,0
11/21/11,1.97,227.169,8.6,0
11/22/11,1.94,227.169,8.6,0
11/23/11,1.89,227.169,8.6,0
11/24/11,1.89,227.169,8.6,0
11/25/11,1.97,227.169,8.6,0
11/28/11,1.97,227.169,8.6,0
11/29/11,2,227.169,8.6,0
11/30/11,2.08,227.223,8.5,0
12/1/11,2.11,227.223,8.5,0
12/2/11,2.05,227.223,8.5,0
12/5/11,2.04,227.223,8.5,0
12/6/11,2.08,227.223,8.5,1
12/7/11,2.02,227.223,8.5,0
12/8/11,1.99,227.223,8.5,0
12/9/11,2.07,227.223,8.5,1
12/12/11,2.03,227.223,8.5,1
12/13/11,1.96,227.223,8.5,0
12/14/11,1.92,227.223,8.5,0
12/15/11,1.92,227.223,8.5,0
12/16/11,1.86,227.223,8.5,0
12/19/11,1.82,227.223,8.5,0
12/20/11,1.94,227.223,8.5,0
12/21/11,1.98,227.223,8.5,0
12/22/11,1.97,227.223,8.5,0
12/23/11,2.03,227.223,8.5,1
12/26/11,2.03,227.223,8.5,0
12/27/11,2.02,227.223,8.5,1
12/28/11,1.93,227.223,8.5,0
12/29/11,1.91,227.223,8.5,0
12/30/11,1.89,227.842,8.3,0
1/2/12,1.89,227.842,8.3,0
1/3/12,1.97,227.842,8.3,1
1/4/12,2,227.842,8.3,1
1/5/12,2.02,227.842,8.3,1
1/6/12,1.98,227.842,8.3,1
1/9/12,1.98,227.842,8.3,1
1/10/12,2,227.842,8.3,1
1/11/12,1.93,227.842,8.3,1
1/12/12,1.94,227.842,8.3,1
1/13/12,1.89,227.842,8.3,1
1/16/12,1.89,227.842,8.3,0
1/17/12,1.87,227.842,8.3,1
1/18/12,1.92,227.842,8.3,1
1/19/12,2.01,227.842,8.3,1
1/20/12,2.05,227.842,8.3,1
1/23/12,2.09,227.842,8.3,0
1/24/12,2.08,227.842,8.3,1
1/25/12,2.01,227.842,8.3,1
1/26/12,1.96,227.842,8.3,1
1/27/12,1.93,227.842,8.3,1
1/30/12,1.87,227.842,8.3,1
1/31/12,1.83,228.329,8.3,1
2/1/12,1.87,228.329,8.3,1
2/2/12,1.86,228.329,8.3,1
2/3/12,1.97,228.329,8.3,1
2/6/12,1.93,228.329,8.3,1
2/7/12,2,228.329,8.3,1
2/8/12,2.01,228.329,8.3,1
2/9/12,2.04,228.329,8.3,1
2/10/12,1.96,228.329,8.3,1
2/13/12,1.99,228.329,8.3,1
2/14/12,1.92,228.329,8.3,1
2/15/12,1.93,228.329,8.3,1
2/16/12,1.99,228.329,8.3,1
2/17/12,2.01,228.329,8.3,1
2/20/12,2.01,228.329,8.3,0
2/21/12,2.05,228.329,8.3,1
2/22/12,2.01,228.329,8.3,1
2/23/12,1.99,228.329,8.3,1
2/24/12,1.98,228.329,8.3,1
2/27/12,1.92,228.329,8.3,1
2/28/12,1.94,228.329,8.3,1
2/29/12,1.98,228.807,8.2,0
3/1/12,2.03,228.807,8.2,1
3/2/12,1.99,228.807,8.2,1
3/5/12,2,228.807,8.2,1
3/6/12,1.96,228.807,8.2,1
3/7/12,1.98,228.807,8.2,1
3/8/12,2.03,228.807,8.2,1
3/9/12,2.04,228.807,8.2,1
3/12/12,2.04,228.807,8.2,1
3/13/12,2.14,228.807,8.2,1
3/14/12,2.29,228.807,8.2,1
3/15/12,2.29,228.807,8.2,1
3/16/12,2.31,228.807,8.2,1
3/19/12,2.39,228.807,8.2,1
3/20/12,2.38,228.807,8.2,1
3/21/12,2.31,228.807,8.2,1
3/22/12,2.29,228.807,8.2,1
3/23/12,2.25,228.807,8.2,1
3/26/12,2.26,228.807,8.2,1
3/27/12,2.2,228.807,8.2,1
3/28/12,2.21,228.807,8.2,1
3/29/12,2.18,228.807,8.2,1
3/30/12,2.23,229.187,8.2,1
4/2/12,2.22,229.187,8.2,1
4/3/12,2.3,229.187,8.2,1
4/4/12,2.25,229.187,8.2,1
4/5/12,2.19,229.187,8.2,1
4/6/12,2.07,229.187,8.2,1
4/9/12,2.06,229.187,8.2,1
4/10/12,2.01,229.187,8.2,1
4/11/12,2.05,229.187,8.2,1
4/12/12,2.08,229.187,8.2,1
4/13/12,2.02,229.187,8.2,1
4/16/12,2,229.187,8.2,1
4/17/12,2.03,229.187,8.2,1
4/18/12,2,229.187,8.2,1
4/19/12,1.98,229.187,8.2,1
4/20/12,1.99,229.187,8.2,1
4/23/12,1.96,229.187,8.2,1
4/24/12,2,229.187,8.2,1
4/25/12,2.01,229.187,8.2,1
4/26/12,1.98,229.187,8.2,1
4/27/12,1.96,229.187,8.2,1
4/30/12,1.95,228.713,8.2,0
5/1/12,1.98,228.713,8.2,1
5/2/12,1.96,228.713,8.2,1
5/3/12,1.96,228.713,8.2,1
5/4/12,1.91,228.713,8.2,1
5/7/12,1.92,228.713,8.2,1
5/8/12,1.88,228.713,8.2,1
5/9/12,1.87,228.713,8.2,1
5/10/12,1.89,228.713,8.2,1
5/11/12,1.84,228.713,8.2,0
5/14/12,1.78,228.713,8.2,0
5/15/12,1.76,228.713,8.2,0
5/16/12,1.76,228.713,8.2,0
5/17/12,1.7,228.713,8.2,0
5/18/12,1.71,228.713,8.2,0
5/21/12,1.75,228.713,8.2,1
5/22/12,1.79,228.713,8.2,1
5/23/12,1.73,228.713,8.2,1
5/24/12,1.77,228.713,8.2,1
5/25/12,1.75,228.713,8.2,1
5/28/12,1.75,228.713,8.2,0
5/29/12,1.74,228.713,8.2,1
5/30/12,1.63,228.713,8.2,0
5/31/12,1.59,228.524,8.2,0
6/1/12,1.47,228.524,8.2,0
6/4/12,1.53,228.524,8.2,0
6/5/12,1.57,228.524,8.2,0
6/6/12,1.66,228.524,8.2,0
6/7/12,1.66,228.524,8.2,0
6/8/12,1.65,228.524,8.2,0
6/11/12,1.6,228.524,8.2,0
6/12/12,1.67,228.524,8.2,0
6/13/12,1.61,228.524,8.2,0
6/14/12,1.64,228.524,8.2,0
6/15/12,1.6,228.524,8.2,0
6/18/12,1.59,228.524,8.2,0
6/19/12,1.64,228.524,8.2,0
6/20/12,1.65,228.524,8.2,0
6/21/12,1.63,228.524,8.2,0
6/22/12,1.69,228.524,8.2,0
6/25/12,1.63,228.524,8.2,0
6/26/12,1.66,228.524,8.2,0
6/27/12,1.65,228.524,8.2,0
6/28/12,1.6,228.524,8.2,0
6/29/12,1.67,228.59,8.2,0
7/2/12,1.61,228.59,8.2,0
7/3/12,1.65,228.59,8.2,0
7/4/12,1.65,228.59,8.2,0
7/5/12,1.62,228.59,8.2,0
7/6/12,1.57,228.59,8.2,0
7/9/12,1.53,228.59,8.2,0
7/10/12,1.53,228.59,8.2,0
7/11/12,1.54,228.59,8.2,0
7/12/12,1.5,228.59,8.2,0
7/13/12,1.52,228.59,8.2,0
7/16/12,1.5,228.59,8.2,0
7/17/12,1.53,228.59,8.2,0
7/18/12,1.52,228.59,8.2,0
7/19/12,1.54,228.59,8.2,0
7/20/12,1.49,228.59,8.2,0
7/23/12,1.47,228.59,8.2,0
7/24/12,1.44,228.59,8.2,0
7/25/12,1.43,228.59,8.2,0
7/26/12,1.45,228.59,8.2,0
7/27/12,1.58,228.59,8.2,0
7/30/12,1.53,228.59,8.2,0
7/31/12,1.51,229.918,8.1,0
8/1/12,1.56,229.918,8.1,0
8/2/12,1.51,229.918,8.1,0
8/3/12,1.6,229.918,8.1,0
8/6/12,1.59,229.918,8.1,0
8/7/12,1.66,229.918,8.1,0
8/8/12,1.68,229.918,8.1,0
8/9/12,1.69,229.918,8.1,0
8/10/12,1.65,229.918,8.1,0
8/13/12,1.65,229.918,8.1,0
8/14/12,1.73,229.918,8.1,0
8/15/12,1.8,229.918,8.1,0
8/16/12,1.83,229.918,8.1,1
8/17/12,1.81,229.918,8.1,1
8/20/12,1.82,229.918,8.1,1
8/21/12,1.8,229.918,8.1,0
8/22/12,1.71,229.918,8.1,0
8/23/12,1.68,229.918,8.1,0
8/24/12,1.68,229.918,8.1,0
8/27/12,1.65,229.918,8.1,0
8/28/12,1.64,229.918,8.1,0
8/29/12,1.66,229.918,8.1,0
8/30/12,1.63,229.918,8.1,0
8/31/12,1.57,231.015,7.8,0
9/3/12,1.57,231.015,7.8,0
9/4/12,1.59,231.015,7.8,0
9/5/12,1.6,231.015,7.8,0
9/6/12,1.68,231.015,7.8,0
9/7/12,1.67,231.015,7.8,0
9/10/12,1.68,231.015,7.8,0
9/11/12,1.7,231.015,7.8,0
9/12/12,1.77,231.015,7.8,0
9/13/12,1.75,231.015,7.8,0
9/14/12,1.88,231.015,7.8,1
9/17/12,1.85,231.015,7.8,0
9/18/12,1.82,231.015,7.8,0
9/19/12,1.79,231.015,7.8,0
9/20/12,1.8,231.015,7.8,0
9/21/12,1.77,231.015,7.8,0
9/24/12,1.74,231.015,7.8,0
9/25/12,1.7,231.015,7.8,0
9/26/12,1.64,231.015,7.8,0
9/27/12,1.66,231.015,7.8,0
9/28/12,1.65,231.638,7.8,0
10/1/12,1.64,231.638,7.8,0
10/2/12,1.64,231.638,7.8,0
10/3/12,1.64,231.638,7.8,0
10/4/12,1.7,231.638,7.8,0
10/5/12,1.75,231.638,7.8,0
10/8/12,1.75,231.638,7.8,0
10/9/12,1.74,231.638,7.8,0
10/10/12,1.72,231.638,7.8,0
10/11/12,1.7,231.638,7.8,0
10/12/12,1.69,231.638,7.8,0
10/15/12,1.7,231.638,7.8,0
10/16/12,1.75,231.638,7.8,0
10/17/12,1.83,231.638,7.8,0
10/18/12,1.86,231.638,7.8,0
10/19/12,1.79,231.638,7.8,0
10/22/12,1.83,231.638,7.8,0
10/23/12,1.79,231.638,7.8,0
10/24/12,1.8,231.638,7.8,0
10/25/12,1.86,231.638,7.8,0
10/26/12,1.78,231.638,7.8,0
10/29/12,1.74,231.638,7.8,0
10/30/12,1.74,231.638,7.8,0
10/31/12,1.72,231.249,7.7,0
11/1/12,1.75,231.249,7.7,0
11/2/12,1.75,231.249,7.7,0
11/5/12,1.72,231.249,7.7,0
11/6/12,1.78,231.249,7.7,0
11/7/12,1.68,231.249,7.7,0
11/8/12,1.62,231.249,7.7,0
11/9/12,1.61,231.249,7.7,0
11/12/12,1.61,231.249,7.7,0
11/13/12,1.59,231.249,7.7,0
11/14/12,1.59,231.249,7.7,0
11/15/12,1.58,231.249,7.7,0
11/16/12,1.58,231.249,7.7,0
11/19/12,1.61,231.249,7.7,0
11/20/12,1.66,231.249,7.7,0
11/21/12,1.69,231.249,7.7,0
11/22/12,1.69,231.249,7.7,0
11/23/12,1.7,231.249,7.7,0
11/26/12,1.66,231.249,7.7,0
11/27/12,1.64,231.249,7.7,0
11/28/12,1.63,231.249,7.7,0
11/29/12,1.62,231.249,7.7,0
11/30/12,1.62,231.221,7.9,0
12/3/12,1.63,231.221,7.9,0
12/4/12,1.62,231.221,7.9,0
12/5/12,1.6,231.221,7.9,0
12/6/12,1.59,231.221,7.9,0
12/7/12,1.64,231.221,7.9,0
12/10/12,1.63,231.221,7.9,0
12/11/12,1.66,231.221,7.9,0
12/12/12,1.72,231.221,7.9,0
12/13/12,1.74,231.221,7.9,1
12/14/12,1.72,231.221,7.9,0
12/17/12,1.78,231.221,7.9,1
12/18/12,1.84,231.221,7.9,1
12/19/12,1.82,231.221,7.9,1
12/20/12,1.81,231.221,7.9,1
12/21/12,1.77,231.221,7.9,1
12/24/12,1.79,231.221,7.9,1
12/25/12,1.79,231.221,7.9,0
12/26/12,1.77,231.221,7.9,1
12/27/12,1.74,231.221,7.9,1
12/28/12,1.73,231.221,7.9,0
12/31/12,1.78,231.612,8,0
1/1/13,1.78,231.612,8,0
1/2/13,1.86,231.612,8,1
1/3/13,1.92,231.612,8,1
1/4/13,1.93,231.612,8,1
1/7/13,1.92,231.612,8,0
1/8/13,1.89,231.612,8,0
1/9/13,1.88,231.612,8,0
1/10/13,1.91,231.612,8,1
1/11/13,1.89,231.612,8,0
1/14/13,1.89,231.612,8,0
1/15/13,1.86,231.612,8,0
1/16/13,1.84,231.612,8,0
1/17/13,1.89,231.612,8,0
1/18/13,1.87,231.612,8,0
1/21/13,1.87,231.612,8,0
1/22/13,1.86,231.612,8,0
1/23/13,1.86,231.612,8,0
1/24/13,1.88,231.612,8,0
1/25/13,1.98,231.612,8,0
1/28/13,2,231.612,8,0
1/29/13,2.03,231.612,8,0
1/30/13,2.03,231.612,8,0
1/31/13,2.02,232.985,7.7,0
2/1/13,2.04,232.985,7.7,0
2/4/13,2,232.985,7.7,0
2/5/13,2.04,232.985,7.7,0
2/6/13,2,232.985,7.7,0
2/7/13,1.99,232.985,7.7,0
2/8/13,1.99,232.985,7.7,0
2/11/13,1.99,232.985,7.7,0
2/12/13,2.02,232.985,7.7,0
2/13/13,2.05,232.985,7.7,0
2/14/13,2,232.985,7.7,0
2/15/13,2.01,232.985,7.7,0
2/18/13,2.01,232.985,7.7,0
2/19/13,2.03,232.985,7.7,0
2/20/13,2.02,232.985,7.7,0
2/21/13,1.99,232.985,7.7,0
2/22/13,1.97,232.985,7.7,0
2/25/13,1.88,232.985,7.7,0
2/26/13,1.88,232.985,7.7,0
2/27/13,1.91,232.985,7.7,0
2/28/13,1.89,232.299,7.5,0
3/1/13,1.86,232.299,7.5,0
3/4/13,1.88,232.299,7.5,0
3/5/13,1.9,232.299,7.5,0
3/6/13,1.95,232.299,7.5,0
3/7/13,2,232.299,7.5,0
3/8/13,2.06,232.299,7.5,0
3/11/13,2.07,232.299,7.5,0
3/12/13,2.03,232.299,7.5,0
3/13/13,2.04,232.299,7.5,0
3/14/13,2.04,232.299,7.5,0
3/15/13,2.01,232.299,7.5,0
3/18/13,1.96,232.299,7.5,0
3/19/13,1.92,232.299,7.5,0
3/20/13,1.96,232.299,7.5,0
3/21/13,1.95,232.299,7.5,0
3/22/13,1.93,232.299,7.5,0
3/25/13,1.93,232.299,7.5,0
3/26/13,1.92,232.299,7.5,0
3/27/13,1.87,232.299,7.5,0
3/28/13,1.87,232.299,7.5,0
3/29/13,1.87,231.795,7.6,0
4/1/13,1.86,231.795,7.6,0
4/2/13,1.88,231.795,7.6,0
4/3/13,1.83,231.795,7.6,0
4/4/13,1.78,231.795,7.6,0
4/5/13,1.72,231.795,7.6,0
4/8/13,1.76,231.795,7.6,0
4/9/13,1.78,231.795,7.6,0
4/10/13,1.84,231.795,7.6,0
4/11/13,1.82,231.795,7.6,0
4/12/13,1.75,231.795,7.6,0
4/15/13,1.72,231.795,7.6,0
4/16/13,1.75,231.795,7.6,0
4/17/13,1.73,231.795,7.6,0
4/18/13,1.72,231.795,7.6,0
4/19/13,1.73,231.795,7.6,0
4/22/13,1.72,231.795,7.6,0
4/23/13,1.74,231.795,7.6,0
4/24/13,1.73,231.795,7.6,0
4/25/13,1.74,231.795,7.6,0
4/26/13,1.7,231.795,7.6,0
4/29/13,1.7,231.795,7.6,0
4/30/13,1.7,231.916,7.5,0
5/1/13,1.66,231.916,7.5,0
5/2/13,1.66,231.916,7.5,0
5/3/13,1.78,231.916,7.5,0
5/6/13,1.8,231.916,7.5,0
5/7/13,1.82,231.916,7.5,0
5/8/13,1.81,231.916,7.5,0
5/9/13,1.81,231.916,7.5,0
5/10/13,1.9,231.916,7.5,0
5/13/13,1.92,231.916,7.5,0
5/14/13,1.96,231.916,7.5,0
5/15/13,1.94,231.916,7.5,0
5/16/13,1.87,231.916,7.5,0
5/17/13,1.95,231.916,7.5,0
5/20/13,1.97,231.916,7.5,0
5/21/13,1.94,231.916,7.5,0
5/22/13,2.03,231.916,7.5,0
5/23/13,2.02,231.916,7.5,0
5/24/13,2.01,231.916,7.5,0
5/27/13,2.01,231.916,7.5,0
5/28/13,2.15,231.916,7.5,0
5/29/13,2.13,231.916,7.5,0
5/30/13,2.13,231.916,7.5,0
5/31/13,2.16,232.374,7.5,0
6/3/13,2.13,232.374,7.5,0
6/4/13,2.14,232.374,7.5,0
6/5/13,2.1,232.374,7.5,0
6/6/13,2.08,232.374,7.5,0
6/7/13,2.17,232.374,7.5,0
6/10/13,2.22,232.374,7.5,0
6/11/13,2.2,232.374,7.5,0
6/12/13,2.25,232.374,7.5,0
6/13/13,2.19,232.374,7.5,0
6/14/13,2.14,232.374,7.5,0
6/17/13,2.19,232.374,7.5,0
6/18/13,2.2,232.374,7.5,0
6/19/13,2.33,232.374,7.5,0
6/20/13,2.41,232.374,7.5,0
6/21/13,2.52,232.374,7.5,0
6/24/13,2.57,232.374,7.5,1
6/25/13,2.6,232.374,7.5,1
6/26/13,2.55,232.374,7.5,0
6/27/13,2.49,232.374,7.5,0
6/28/13,2.52,232.889,7.3,0
7/1/13,2.5,232.889,7.3,0
7/2/13,2.48,232.889,7.3,0
7/3/13,2.52,232.889,7.3,0
7/4/13,2.52,232.889,7.3,0
7/5/13,2.73,232.889,7.3,0
7/8/13,2.65,232.889,7.3,0
7/9/13,2.65,232.889,7.3,0
7/10/13,2.7,232.889,7.3,0
7/11/13,2.6,232.889,7.3,0
7/12/13,2.61,232.889,7.3,0
7/15/13,2.57,232.889,7.3,0
7/16/13,2.55,232.889,7.3,0
7/17/13,2.52,232.889,7.3,0
7/18/13,2.56,232.889,7.3,0
7/19/13,2.5,232.889,7.3,0
7/22/13,2.5,232.889,7.3,0
7/23/13,2.53,232.889,7.3,0
7/24/13,2.61,232.889,7.3,0
7/25/13,2.61,232.889,7.3,0
7/26/13,2.58,232.889,7.3,0
7/29/13,2.61,232.889,7.3,0
7/30/13,2.63,232.889,7.3,0
7/31/13,2.6,233.323,7.3,0
8/1/13,2.74,233.323,7.3,0
8/2/13,2.63,233.323,7.3,0
8/5/13,2.67,233.323,7.3,0
8/6/13,2.67,233.323,7.3,0
8/7/13,2.61,233.323,7.3,0
8/8/13,2.58,233.323,7.3,0
8/9/13,2.57,233.323,7.3,0
8/12/13,2.61,233.323,7.3,0
8/13/13,2.71,233.323,7.3,0
8/14/13,2.71,233.323,7.3,0
8/15/13,2.77,233.323,7.3,0
8/16/13,2.84,233.323,7.3,0
8/19/13,2.88,233.323,7.3,0
8/20/13,2.82,233.323,7.3,0
8/21/13,2.87,233.323,7.3,0
8/22/13,2.9,233.323,7.3,0
8/23/13,2.82,233.323,7.3,0
8/26/13,2.79,233.323,7.3,0
8/27/13,2.72,233.323,7.3,0
8/28/13,2.78,233.323,7.3,0
8/29/13,2.75,233.323,7.3,0
8/30/13,2.78,233.632,7.2,0
9/2/13,2.78,233.632,7.2,0
9/3/13,2.86,233.632,7.2,0
9/4/13,2.9,233.632,7.2,0
9/5/13,2.98,233.632,7.2,1
9/6/13,2.94,233.632,7.2,1
9/9/13,2.9,233.632,7.2,1
9/10/13,2.96,233.632,7.2,1
9/11/13,2.93,233.632,7.2,1
9/12/13,2.92,233.632,7.2,1
9/13/13,2.9,233.632,7.2,1
9/16/13,2.88,233.632,7.2,0
9/17/13,2.86,233.632,7.2,1
9/18/13,2.69,233.632,7.2,0
9/19/13,2.76,233.632,7.2,0
9/20/13,2.75,233.632,7.2,0
9/23/13,2.72,233.632,7.2,0
9/24/13,2.67,233.632,7.2,0
9/25/13,2.63,233.632,7.2,0
9/26/13,2.66,233.632,7.2,0
9/27/13,2.64,233.632,7.2,0
9/30/13,2.64,233.718,7.2,1
10/1/13,2.66,233.718,7.2,1
10/2/13,2.63,233.718,7.2,0
10/3/13,2.62,233.718,7.2,0
10/4/13,2.66,233.718,7.2,0
10/7/13,2.65,233.718,7.2,0
10/8/13,2.66,233.718,7.2,0
10/9/13,2.68,233.718,7.2,0
10/10/13,2.71,233.718,7.2,0
10/11/13,2.7,233.718,7.2,0
10/14/13,2.7,233.718,7.2,0
10/15/13,2.75,233.718,7.2,1
10/16/13,2.69,233.718,7.2,0
10/17/13,2.61,233.718,7.2,0
10/18/13,2.6,233.718,7.2,0
10/21/13,2.63,233.718,7.2,0
10/22/13,2.54,233.718,7.2,0
10/23/13,2.51,233.718,7.2,0
10/24/13,2.53,233.718,7.2,0
10/25/13,2.53,233.718,7.2,0
10/28/13,2.54,233.718,7.2,0
10/29/13,2.53,233.718,7.2,0
10/30/13,2.55,233.718,7.2,0
10/31/13,2.57,234.121,6.9,0
11/1/13,2.65,234.121,6.9,0
11/4/13,2.63,234.121,6.9,0
11/5/13,2.69,234.121,6.9,0
11/6/13,2.67,234.121,6.9,0
11/7/13,2.63,234.121,6.9,0
11/8/13,2.77,234.121,6.9,1
11/11/13,2.77,234.121,6.9,0
11/12/13,2.8,234.121,6.9,1
11/13/13,2.75,234.121,6.9,0
11/14/13,2.69,234.121,6.9,0
11/15/13,2.71,234.121,6.9,0
11/18/13,2.67,234.121,6.9,0
11/19/13,2.71,234.121,6.9,0
11/20/13,2.8,234.121,6.9,1
11/21/13,2.79,234.121,6.9,1
11/22/13,2.75,234.121,6.9,1
11/25/13,2.74,234.121,6.9,1
11/26/13,2.71,234.121,6.9,0
11/27/13,2.74,234.121,6.9,0
11/28/13,2.74,234.121,6.9,0
11/29/13,2.75,234.723,6.7,1
12/2/13,2.81,234.723,6.7,1
12/3/13,2.79,234.723,6.7,1
12/4/13,2.84,234.723,6.7,1
12/5/13,2.88,234.723,6.7,1
12/6/13,2.88,234.723,6.7,1
12/9/13,2.86,234.723,6.7,1
12/10/13,2.81,234.723,6.7,1
12/11/13,2.86,234.723,6.7,1
12/12/13,2.89,234.723,6.7,1
12/13/13,2.88,234.723,6.7,0
12/16/13,2.89,234.723,6.7,1
12/17/13,2.85,234.723,6.7,1
12/18/13,2.89,234.723,6.7,1
12/19/13,2.94,234.723,6.7,1
12/20/13,2.89,234.723,6.7,1
12/23/13,2.94,234.723,6.7,1
12/24/13,2.99,234.723,6.7,1
12/25/13,2.99,234.723,6.7,0
12/26/13,3,234.723,6.7,1
12/27/13,3.02,234.723,6.7,1
12/30/13,2.99,234.723,6.7,1
12/31/13,3.04,235.385,6.6,1
1/1/14,3.04,235.385,6.6,0
1/2/14,3,235.385,6.6,1
1/3/14,3.01,235.385,6.6,1
1/6/14,2.98,235.385,6.6,1
1/7/14,2.96,235.385,6.6,1
1/8/14,3.01,235.385,6.6,1
1/9/14,2.97,235.385,6.6,1
